_id,date,age_group,deaths_boost_vac_rate_7ma,deaths_full_vac_rate_7ma,deaths_not_full_vac_rate_7ma
486,2021-05-09T00:00:00,12-17yrs,0,0,0
487,2021-05-09T00:00:00,18-39yrs,0,0,0.02
488,2021-05-09T00:00:00,40-59yrs,0,0,0.15
489,2021-05-09T00:00:00,60+,0,0.14,0.68
490,2021-05-09T00:00:00,ALL,0,0.07,0.2
491,2021-05-10T00:00:00,0-4yrs,0,0,0
492,2021-05-10T00:00:00,5-11yrs,0,0,0
493,2021-05-10T00:00:00,12-17yrs,0,0,0
494,2021-05-10T00:00:00,18-39yrs,0,0,0.02
495,2021-05-10T00:00:00,40-59yrs,0,0,0.15
496,2021-05-10T00:00:00,60+,0,0.14,0.68
497,2021-05-10T00:00:00,ALL,0,0.07,0.2
498,2021-05-11T00:00:00,0-4yrs,0,0,0
499,2021-05-11T00:00:00,5-11yrs,0,0,0
500,2021-05-11T00:00:00,12-17yrs,0,0,0
501,2021-05-11T00:00:00,18-39yrs,0,0,0.02
502,2021-05-11T00:00:00,40-59yrs,0,0,0.15
503,2021-05-11T00:00:00,60+,0,0.14,0.63
504,2021-05-11T00:00:00,ALL,0,0.07,0.19
505,2021-05-12T00:00:00,0-4yrs,0,0,0
506,2021-05-12T00:00:00,5-11yrs,0,0,0
507,2021-05-12T00:00:00,12-17yrs,0,0,0
508,2021-05-12T00:00:00,18-39yrs,0,0,0.01
509,2021-05-12T00:00:00,40-59yrs,0,0,0.14
510,2021-05-12T00:00:00,60+,0,0,0.66
511,2021-05-12T00:00:00,ALL,0,0,0.19
512,2021-05-13T00:00:00,0-4yrs,0,0,0
513,2021-05-13T00:00:00,5-11yrs,0,0,0
514,2021-05-13T00:00:00,12-17yrs,0,0,0
515,2021-05-13T00:00:00,18-39yrs,0,0,0.02
516,2021-05-13T00:00:00,40-59yrs,0,0,0.15
517,2021-05-13T00:00:00,60+,0,0.2,0.65
518,2021-05-13T00:00:00,ALL,0,0.1,0.2
519,2021-05-14T00:00:00,0-4yrs,0,0,0
520,2021-05-14T00:00:00,5-11yrs,0,0,0
521,2021-05-14T00:00:00,12-17yrs,0,0,0
522,2021-05-14T00:00:00,18-39yrs,0,0,0.02
523,2021-05-14T00:00:00,40-59yrs,0,0,0.13
524,2021-05-14T00:00:00,60+,0,0.2,0.63
525,2021-05-14T00:00:00,ALL,0,0.1,0.19
526,2021-05-15T00:00:00,0-4yrs,0,0,0
527,2021-05-15T00:00:00,5-11yrs,0,0,0
528,2021-05-15T00:00:00,12-17yrs,0,0,0
529,2021-05-15T00:00:00,18-39yrs,0,0,0.02
530,2021-05-15T00:00:00,40-59yrs,0,0,0.11
531,2021-05-15T00:00:00,60+,0,0.2,0.56
532,2021-05-15T00:00:00,ALL,0,0.1,0.16
533,2021-05-16T00:00:00,0-4yrs,0,0,0
534,2021-05-16T00:00:00,5-11yrs,0,0,0
535,2021-05-16T00:00:00,12-17yrs,0,0,0
536,2021-05-16T00:00:00,18-39yrs,0,0,0.02
537,2021-05-16T00:00:00,40-59yrs,0,0,0.1
538,2021-05-16T00:00:00,60+,0,0.2,0.52
539,2021-05-16T00:00:00,ALL,0,0.1,0.15
540,2021-05-17T00:00:00,0-4yrs,0,0,0
541,2021-05-17T00:00:00,5-11yrs,0,0,0
542,2021-05-17T00:00:00,12-17yrs,0,0,0
543,2021-05-17T00:00:00,18-39yrs,0,0,0.02
544,2021-05-17T00:00:00,40-59yrs,0,0,0.08
545,2021-05-17T00:00:00,60+,0,0.2,0.52
546,2021-05-17T00:00:00,ALL,0,0.1,0.15
547,2021-05-18T00:00:00,0-4yrs,0,0,0
548,2021-05-18T00:00:00,5-11yrs,0,0,0
549,2021-05-18T00:00:00,12-17yrs,0,0,0
550,2021-05-18T00:00:00,18-39yrs,0,0,0.01
551,2021-05-18T00:00:00,40-59yrs,0,0,0.08
552,2021-05-18T00:00:00,60+,0,0.2,0.52
553,2021-05-18T00:00:00,ALL,0,0.1,0.14
554,2021-05-19T00:00:00,0-4yrs,0,0,0
555,2021-05-19T00:00:00,5-11yrs,0,0,0
556,2021-05-19T00:00:00,12-17yrs,0,0,0
557,2021-05-19T00:00:00,18-39yrs,0,0,0.02
558,2021-05-19T00:00:00,40-59yrs,0,0,0.08
559,2021-05-19T00:00:00,60+,0,0.27,0.49
560,2021-05-19T00:00:00,ALL,0,0.13,0.14
561,2021-05-20T00:00:00,0-4yrs,0,0,0
562,2021-05-20T00:00:00,5-11yrs,0,0,0
563,2021-05-20T00:00:00,12-17yrs,0,0,0
564,2021-05-20T00:00:00,18-39yrs,0,0,0.01
565,2021-05-20T00:00:00,40-59yrs,0,0,0.09
566,2021-05-20T00:00:00,60+,0,0.06,0.46
567,2021-05-20T00:00:00,ALL,0,0.03,0.13
568,2021-05-21T00:00:00,0-4yrs,0,0,0
569,2021-05-21T00:00:00,5-11yrs,0,0,0
570,2021-05-21T00:00:00,12-17yrs,0,0,0
571,2021-05-21T00:00:00,18-39yrs,0,0,0.01
572,2021-05-21T00:00:00,40-59yrs,0,0,0.09
573,2021-05-21T00:00:00,60+,0,0.19,0.44
574,2021-05-21T00:00:00,ALL,0,0.09,0.13
575,2021-05-22T00:00:00,0-4yrs,0,0,0
576,2021-05-22T00:00:00,5-11yrs,0,0,0
577,2021-05-22T00:00:00,12-17yrs,0,0,0
578,2021-05-22T00:00:00,18-39yrs,0,0,0.01
579,2021-05-22T00:00:00,40-59yrs,0,0,0.1
580,2021-05-22T00:00:00,60+,0,0.25,0.45
581,2021-05-22T00:00:00,ALL,0,0.12,0.13
582,2021-05-23T00:00:00,0-4yrs,0,0,0
583,2021-05-23T00:00:00,5-11yrs,0,0,0
584,2021-05-23T00:00:00,12-17yrs,0,0,0
585,2021-05-23T00:00:00,18-39yrs,0,0,0.01
586,2021-05-23T00:00:00,40-59yrs,0,0,0.1
587,2021-05-23T00:00:00,60+,0,0.25,0.48
588,2021-05-23T00:00:00,ALL,0,0.12,0.14
589,2021-05-24T00:00:00,0-4yrs,0,0,0
590,2021-05-24T00:00:00,5-11yrs,0,0,0
591,2021-05-24T00:00:00,12-17yrs,0,0,0
592,2021-05-24T00:00:00,18-39yrs,0,0,0.01
593,2021-05-24T00:00:00,40-59yrs,0,0,0.11
594,2021-05-24T00:00:00,60+,0,0.32,0.45
595,2021-05-24T00:00:00,ALL,0,0.15,0.13
596,2021-05-25T00:00:00,0-4yrs,0,0,0
597,2021-05-25T00:00:00,5-11yrs,0,0,0
598,2021-05-25T00:00:00,12-17yrs,0,0,0
599,2021-05-25T00:00:00,18-39yrs,0,0,0.01
600,2021-05-25T00:00:00,40-59yrs,0,0,0.11
601,2021-05-25T00:00:00,60+,0,0.38,0.42
602,2021-05-25T00:00:00,ALL,0,0.18,0.13
603,2021-05-26T00:00:00,0-4yrs,0,0,0
604,2021-05-26T00:00:00,5-11yrs,0,0,0
605,2021-05-26T00:00:00,12-17yrs,0,0,0
606,2021-05-26T00:00:00,18-39yrs,0,0,0.01
607,2021-05-26T00:00:00,40-59yrs,0,0,0.11
608,2021-05-26T00:00:00,60+,0,0.31,0.42
609,2021-05-26T00:00:00,ALL,0,0.15,0.13
610,2021-05-27T00:00:00,0-4yrs,0,0,0
611,2021-05-27T00:00:00,5-11yrs,0,0,0
612,2021-05-27T00:00:00,12-17yrs,0,0,0
613,2021-05-27T00:00:00,18-39yrs,0,0,0.01
614,2021-05-27T00:00:00,40-59yrs,0,0,0.09
615,2021-05-27T00:00:00,60+,0,0.31,0.42
616,2021-05-27T00:00:00,ALL,0,0.15,0.12
617,2021-05-28T00:00:00,0-4yrs,0,0,0
618,2021-05-28T00:00:00,5-11yrs,0,0,0
619,2021-05-28T00:00:00,12-17yrs,0,0,0
620,2021-05-28T00:00:00,18-39yrs,0,0,0.01
621,2021-05-28T00:00:00,40-59yrs,0,0,0.09
622,2021-05-28T00:00:00,60+,0,0.19,0.42
623,2021-05-28T00:00:00,ALL,0,0.09,0.12
624,2021-05-29T00:00:00,0-4yrs,0,0,0
625,2021-05-29T00:00:00,5-11yrs,0,0,0
626,2021-05-29T00:00:00,12-17yrs,0,0,0
627,2021-05-29T00:00:00,18-39yrs,0,0,0.01
628,2021-05-29T00:00:00,40-59yrs,0,0,0.1
629,2021-05-29T00:00:00,60+,0,0.18,0.44
630,2021-05-29T00:00:00,ALL,0,0.09,0.13
631,2021-05-30T00:00:00,0-4yrs,0,0,0
632,2021-05-30T00:00:00,5-11yrs,0,0,0
633,2021-05-30T00:00:00,12-17yrs,0,0,0
634,2021-05-30T00:00:00,18-39yrs,0,0,0.01
635,2021-05-30T00:00:00,40-59yrs,0,0.09,0.1
636,2021-05-30T00:00:00,60+,0,0.18,0.42
637,2021-05-30T00:00:00,ALL,0,0.11,0.12
638,2021-05-31T00:00:00,0-4yrs,0,0,0
639,2021-05-31T00:00:00,5-11yrs,0,0,0
640,2021-05-31T00:00:00,12-17yrs,0,0,0
641,2021-05-31T00:00:00,18-39yrs,0,0,0.01
642,2021-05-31T00:00:00,40-59yrs,0,0.09,0.09
643,2021-05-31T00:00:00,60+,0,0.12,0.43
644,2021-05-31T00:00:00,ALL,0,0.08,0.13
645,2021-06-01T00:00:00,0-4yrs,0,0,0
646,2021-06-01T00:00:00,5-11yrs,0,0,0
647,2021-06-01T00:00:00,12-17yrs,0,0,0
648,2021-06-01T00:00:00,18-39yrs,0,0,0.01
649,2021-06-01T00:00:00,40-59yrs,0,0.09,0.1
650,2021-06-01T00:00:00,60+,0,0.06,0.43
651,2021-06-01T00:00:00,ALL,0,0.05,0.13
652,2021-06-02T00:00:00,0-4yrs,0,0,0
653,2021-06-02T00:00:00,5-11yrs,0,0,0
654,2021-06-02T00:00:00,12-17yrs,0,0,0
655,2021-06-02T00:00:00,18-39yrs,0,0,0
656,2021-06-02T00:00:00,40-59yrs,0,0.09,0.09
657,2021-06-02T00:00:00,60+,0,0.06,0.41
658,2021-06-02T00:00:00,ALL,0,0.05,0.12
659,2021-06-03T00:00:00,0-4yrs,0,0,0
660,2021-06-03T00:00:00,5-11yrs,0,0,0
661,2021-06-03T00:00:00,12-17yrs,0,0,0
662,2021-06-03T00:00:00,18-39yrs,0,0,0
663,2021-06-03T00:00:00,40-59yrs,0,0.09,0.08
664,2021-06-03T00:00:00,60+,0,0.11,0.39
665,2021-06-03T00:00:00,ALL,0,0.08,0.12
666,2021-06-04T00:00:00,0-4yrs,0,0,0
667,2021-06-04T00:00:00,5-11yrs,0,0,0
668,2021-06-04T00:00:00,12-17yrs,0,0,0
669,2021-06-04T00:00:00,18-39yrs,0,0,0
670,2021-06-04T00:00:00,40-59yrs,0,0.09,0.07
671,2021-06-04T00:00:00,60+,0,0.11,0.38
672,2021-06-04T00:00:00,ALL,0,0.08,0.11
673,2021-06-05T00:00:00,0-4yrs,0,0,0
674,2021-06-05T00:00:00,5-11yrs,0,0,0
675,2021-06-05T00:00:00,12-17yrs,0,0,0
676,2021-06-05T00:00:00,18-39yrs,0,0,0
677,2021-06-05T00:00:00,40-59yrs,0,0.09,0.06
678,2021-06-05T00:00:00,60+,0,0.11,0.33
679,2021-06-05T00:00:00,ALL,0,0.08,0.09
680,2021-06-06T00:00:00,0-4yrs,0,0,0
681,2021-06-06T00:00:00,5-11yrs,0,0,0
682,2021-06-06T00:00:00,12-17yrs,0,0,0
683,2021-06-06T00:00:00,18-39yrs,0,0,0
684,2021-06-06T00:00:00,40-59yrs,0,0,0.05
685,2021-06-06T00:00:00,60+,0,0.16,0.31
686,2021-06-06T00:00:00,ALL,0,0.07,0.09
687,2021-06-07T00:00:00,0-4yrs,0,0,0
688,2021-06-07T00:00:00,5-11yrs,0,0,0
689,2021-06-07T00:00:00,12-17yrs,0,0,0
690,2021-06-07T00:00:00,18-39yrs,0,0,0
691,2021-06-07T00:00:00,40-59yrs,0,0,0.05
692,2021-06-07T00:00:00,60+,0,0.21,0.3
693,2021-06-07T00:00:00,ALL,0,0.09,0.08
694,2021-06-08T00:00:00,0-4yrs,0,0,0
695,2021-06-08T00:00:00,5-11yrs,0,0,0
696,2021-06-08T00:00:00,12-17yrs,0,0,0
697,2021-06-08T00:00:00,18-39yrs,0,0,0
698,2021-06-08T00:00:00,40-59yrs,0,0,0.04
699,2021-06-08T00:00:00,60+,0,0.27,0.27
700,2021-06-08T00:00:00,ALL,0,0.12,0.08
701,2021-06-09T00:00:00,0-4yrs,0,0,0
702,2021-06-09T00:00:00,5-11yrs,0,0,0
703,2021-06-09T00:00:00,12-17yrs,0,0,0
704,2021-06-09T00:00:00,18-39yrs,0,0,0
705,2021-06-09T00:00:00,40-59yrs,0,0,0.04
706,2021-06-09T00:00:00,60+,0,0.27,0.25
707,2021-06-09T00:00:00,ALL,0,0.12,0.07
708,2021-06-10T00:00:00,0-4yrs,0,0,0
709,2021-06-10T00:00:00,5-11yrs,0,0,0
710,2021-06-10T00:00:00,12-17yrs,0,0,0
711,2021-06-10T00:00:00,18-39yrs,0,0,0
712,2021-06-10T00:00:00,40-59yrs,0,0,0.04
713,2021-06-10T00:00:00,60+,0,0.21,0.24
714,2021-06-10T00:00:00,ALL,0,0.09,0.07
715,2021-06-11T00:00:00,0-4yrs,0,0,0
716,2021-06-11T00:00:00,5-11yrs,0,0,0
717,2021-06-11T00:00:00,12-17yrs,0,0,0
718,2021-06-11T00:00:00,18-39yrs,0,0,0
719,2021-06-11T00:00:00,40-59yrs,0,0,0.04
720,2021-06-11T00:00:00,60+,0,0.21,0.21
721,2021-06-11T00:00:00,ALL,0,0.09,0.06
722,2021-06-12T00:00:00,0-4yrs,0,0,0
723,2021-06-12T00:00:00,5-11yrs,0,0,0
724,2021-06-12T00:00:00,12-17yrs,0,0,0
725,2021-06-12T00:00:00,18-39yrs,0,0,0
726,2021-06-12T00:00:00,40-59yrs,0,0,0.03
727,2021-06-12T00:00:00,60+,0,0.16,0.17
728,2021-06-12T00:00:00,ALL,0,0.07,0.05
729,2021-06-13T00:00:00,0-4yrs,0,0,0
730,2021-06-13T00:00:00,5-11yrs,0,0,0
731,2021-06-13T00:00:00,12-17yrs,0,0,0
732,2021-06-13T00:00:00,18-39yrs,0,0,0
733,2021-06-13T00:00:00,40-59yrs,0,0,0.03
734,2021-06-13T00:00:00,60+,0,0.11,0.14
735,2021-06-13T00:00:00,ALL,0,0.04,0.04
736,2021-06-14T00:00:00,0-4yrs,0,0,0
737,2021-06-14T00:00:00,5-11yrs,0,0,0
738,2021-06-14T00:00:00,12-17yrs,0,0,0
739,2021-06-14T00:00:00,18-39yrs,0,0,0
740,2021-06-14T00:00:00,40-59yrs,0,0,0.03
741,2021-06-14T00:00:00,60+,0,0.05,0.14
742,2021-06-14T00:00:00,ALL,0,0.02,0.04
743,2021-06-15T00:00:00,0-4yrs,0,0,0
744,2021-06-15T00:00:00,5-11yrs,0,0,0
745,2021-06-15T00:00:00,12-17yrs,0,0,0
746,2021-06-15T00:00:00,18-39yrs,0,0,0.01
747,2021-06-15T00:00:00,40-59yrs,0,0,0.02
748,2021-06-15T00:00:00,60+,0,0,0.14
749,2021-06-15T00:00:00,ALL,0,0,0.04
750,2021-06-16T00:00:00,0-4yrs,0,0,0
751,2021-06-16T00:00:00,5-11yrs,0,0,0
752,2021-06-16T00:00:00,12-17yrs,0,0,0
753,2021-06-16T00:00:00,18-39yrs,0,0,0.01
754,2021-06-16T00:00:00,40-59yrs,0,0,0.02
755,2021-06-16T00:00:00,60+,0,0,0.14
756,2021-06-16T00:00:00,ALL,0,0,0.04
757,2021-06-17T00:00:00,0-4yrs,0,0,0
758,2021-06-17T00:00:00,5-11yrs,0,0,0
759,2021-06-17T00:00:00,12-17yrs,0,0,0
760,2021-06-17T00:00:00,18-39yrs,0,0,0
761,2021-06-17T00:00:00,40-59yrs,0,0,0.02
762,2021-06-17T00:00:00,60+,0,0,0.12
763,2021-06-17T00:00:00,ALL,0,0,0.03
764,2021-06-18T00:00:00,0-4yrs,0,0,0
765,2021-06-18T00:00:00,5-11yrs,0,0,0
766,2021-06-18T00:00:00,12-17yrs,0,0,0
767,2021-06-18T00:00:00,18-39yrs,0,0,0
768,2021-06-18T00:00:00,40-59yrs,0,0,0.02
769,2021-06-18T00:00:00,60+,0,0.03,0.15
770,2021-06-18T00:00:00,ALL,0,0.01,0.04
771,2021-06-19T00:00:00,0-4yrs,0,0,0
772,2021-06-19T00:00:00,5-11yrs,0,0,0
773,2021-06-19T00:00:00,12-17yrs,0,0,0
774,2021-06-19T00:00:00,18-39yrs,0,0,0.01
775,2021-06-19T00:00:00,40-59yrs,0,0,0.02
776,2021-06-19T00:00:00,60+,0,0.03,0.16
777,2021-06-19T00:00:00,ALL,0,0.01,0.04
778,2021-06-20T00:00:00,0-4yrs,0,0,0
779,2021-06-20T00:00:00,5-11yrs,0,0,0
780,2021-06-20T00:00:00,12-17yrs,0,0,0
781,2021-06-20T00:00:00,18-39yrs,0,0,0.01
782,2021-06-20T00:00:00,40-59yrs,0,0,0.03
783,2021-06-20T00:00:00,60+,0,0.03,0.14
784,2021-06-20T00:00:00,ALL,0,0.01,0.04
785,2021-06-21T00:00:00,0-4yrs,0,0,0
786,2021-06-21T00:00:00,5-11yrs,0,0,0
787,2021-06-21T00:00:00,12-17yrs,0,0,0
788,2021-06-21T00:00:00,18-39yrs,0,0,0.01
789,2021-06-21T00:00:00,40-59yrs,0,0,0.03
790,2021-06-21T00:00:00,60+,0,0.03,0.14
791,2021-06-21T00:00:00,ALL,0,0.01,0.04
792,2021-06-22T00:00:00,0-4yrs,0,0,0
793,2021-06-22T00:00:00,5-11yrs,0,0,0
794,2021-06-22T00:00:00,12-17yrs,0,0,0
795,2021-06-22T00:00:00,18-39yrs,0,0,0
796,2021-06-22T00:00:00,40-59yrs,0,0,0.03
797,2021-06-22T00:00:00,60+,0,0.03,0.15
798,2021-06-22T00:00:00,ALL,0,0.01,0.04
799,2021-06-23T00:00:00,0-4yrs,0,0,0
800,2021-06-23T00:00:00,5-11yrs,0,0,0
801,2021-06-23T00:00:00,12-17yrs,0,0,0
802,2021-06-23T00:00:00,18-39yrs,0,0,0
803,2021-06-23T00:00:00,40-59yrs,0,0,0.03
804,2021-06-23T00:00:00,60+,0,0.03,0.14
805,2021-06-23T00:00:00,ALL,0,0.01,0.04
806,2021-06-24T00:00:00,0-4yrs,0,0,0
807,2021-06-24T00:00:00,5-11yrs,0,0,0
808,2021-06-24T00:00:00,12-17yrs,0,0,0
809,2021-06-24T00:00:00,18-39yrs,0,0,0
810,2021-06-24T00:00:00,40-59yrs,0,0,0.03
811,2021-06-24T00:00:00,60+,0,0.05,0.16
812,2021-06-24T00:00:00,ALL,0,0.02,0.04
813,2021-06-25T00:00:00,0-4yrs,0,0,0
814,2021-06-25T00:00:00,5-11yrs,0,0,0
815,2021-06-25T00:00:00,12-17yrs,0,0,0
816,2021-06-25T00:00:00,18-39yrs,0,0,0.01
817,2021-06-25T00:00:00,40-59yrs,0,0,0.03
818,2021-06-25T00:00:00,60+,0,0.02,0.13
819,2021-06-25T00:00:00,ALL,0,0.01,0.04
820,2021-06-26T00:00:00,0-4yrs,0,0,0
821,2021-06-26T00:00:00,5-11yrs,0,0,0
822,2021-06-26T00:00:00,12-17yrs,0,0,0
823,2021-06-26T00:00:00,18-39yrs,0,0,0
824,2021-06-26T00:00:00,40-59yrs,0,0,0.03
825,2021-06-26T00:00:00,60+,0,0.02,0.12
826,2021-06-26T00:00:00,ALL,0,0.01,0.03
827,2021-06-27T00:00:00,0-4yrs,0,0,0
828,2021-06-27T00:00:00,5-11yrs,0,0,0
829,2021-06-27T00:00:00,12-17yrs,0,0,0
830,2021-06-27T00:00:00,18-39yrs,0,0,0
831,2021-06-27T00:00:00,40-59yrs,0,0,0.03
832,2021-06-27T00:00:00,60+,0,0.02,0.15
833,2021-06-27T00:00:00,ALL,0,0.01,0.04
834,2021-06-28T00:00:00,0-4yrs,0,0,0
835,2021-06-28T00:00:00,5-11yrs,0,0,0
836,2021-06-28T00:00:00,12-17yrs,0,0,0
837,2021-06-28T00:00:00,18-39yrs,0,0,0
838,2021-06-28T00:00:00,40-59yrs,0,0,0.03
839,2021-06-28T00:00:00,60+,0,0.02,0.14
840,2021-06-28T00:00:00,ALL,0,0.01,0.04
841,2021-06-29T00:00:00,0-4yrs,0,0,0
842,2021-06-29T00:00:00,5-11yrs,0,0,0
843,2021-06-29T00:00:00,12-17yrs,0,0,0
844,2021-06-29T00:00:00,18-39yrs,0,0,0
845,2021-06-29T00:00:00,40-59yrs,0,0,0.03
846,2021-06-29T00:00:00,60+,0,0.02,0.12
847,2021-06-29T00:00:00,ALL,0,0.01,0.03
848,2021-06-30T00:00:00,0-4yrs,0,0,0
849,2021-06-30T00:00:00,5-11yrs,0,0,0
850,2021-06-30T00:00:00,12-17yrs,0,0,0
851,2021-06-30T00:00:00,18-39yrs,0,0,0
852,2021-06-30T00:00:00,40-59yrs,0,0,0.03
853,2021-06-30T00:00:00,60+,0,0.04,0.12
854,2021-06-30T00:00:00,ALL,0,0.02,0.03
855,2021-07-01T00:00:00,0-4yrs,0,0,0
856,2021-07-01T00:00:00,5-11yrs,0,0,0
857,2021-07-01T00:00:00,12-17yrs,0,0,0
858,2021-07-01T00:00:00,18-39yrs,0,0,0
859,2021-07-01T00:00:00,40-59yrs,0,0,0.03
860,2021-07-01T00:00:00,60+,0,0.02,0.1
861,2021-07-01T00:00:00,ALL,0,0.01,0.03
862,2021-07-02T00:00:00,0-4yrs,0,0,0
863,2021-07-02T00:00:00,5-11yrs,0,0,0
864,2021-07-02T00:00:00,12-17yrs,0,0,0
865,2021-07-02T00:00:00,18-39yrs,0,0,0
866,2021-07-02T00:00:00,40-59yrs,0,0,0.03
867,2021-07-02T00:00:00,60+,0,0.02,0.11
868,2021-07-02T00:00:00,ALL,0,0.01,0.03
869,2021-07-03T00:00:00,0-4yrs,0,0,0
870,2021-07-03T00:00:00,5-11yrs,0,0,0
871,2021-07-03T00:00:00,12-17yrs,0,0,0
872,2021-07-03T00:00:00,18-39yrs,0,0,0
873,2021-07-03T00:00:00,40-59yrs,0,0,0.04
874,2021-07-03T00:00:00,60+,0,0.02,0.13
875,2021-07-03T00:00:00,ALL,0,0.01,0.04
876,2021-07-04T00:00:00,0-4yrs,0,0,0
877,2021-07-04T00:00:00,5-11yrs,0,0,0
878,2021-07-04T00:00:00,12-17yrs,0,0,0
879,2021-07-04T00:00:00,18-39yrs,0,0,0
880,2021-07-04T00:00:00,40-59yrs,0,0,0.04
881,2021-07-04T00:00:00,60+,0,0.03,0.11
882,2021-07-04T00:00:00,ALL,0,0.02,0.03
883,2021-07-05T00:00:00,0-4yrs,0,0,0
884,2021-07-05T00:00:00,5-11yrs,0,0,0
885,2021-07-05T00:00:00,12-17yrs,0,0,0
886,2021-07-05T00:00:00,18-39yrs,0,0,0
887,2021-07-05T00:00:00,40-59yrs,0,0,0.04
888,2021-07-05T00:00:00,60+,0,0.03,0.09
889,2021-07-05T00:00:00,ALL,0,0.02,0.03
890,2021-07-06T00:00:00,0-4yrs,0,0,0
891,2021-07-06T00:00:00,5-11yrs,0,0,0
892,2021-07-06T00:00:00,12-17yrs,0,0,0
893,2021-07-06T00:00:00,18-39yrs,0,0,0
894,2021-07-06T00:00:00,40-59yrs,0,0,0.03
895,2021-07-06T00:00:00,60+,0,0.05,0.12
896,2021-07-06T00:00:00,ALL,0,0.03,0.03
897,2021-07-07T00:00:00,0-4yrs,0,0,0
898,2021-07-07T00:00:00,5-11yrs,0,0,0
899,2021-07-07T00:00:00,12-17yrs,0,0,0
900,2021-07-07T00:00:00,18-39yrs,0,0,0
901,2021-07-07T00:00:00,40-59yrs,0,0,0.03
902,2021-07-07T00:00:00,60+,0,0.04,0.12
903,2021-07-07T00:00:00,ALL,0,0.02,0.03
904,2021-07-08T00:00:00,0-4yrs,0,0,0
905,2021-07-08T00:00:00,5-11yrs,0,0,0
906,2021-07-08T00:00:00,12-17yrs,0,0,0
907,2021-07-08T00:00:00,18-39yrs,0,0,0
908,2021-07-08T00:00:00,40-59yrs,0,0,0.03
909,2021-07-08T00:00:00,60+,0,0.04,0.14
910,2021-07-08T00:00:00,ALL,0,0.02,0.03
911,2021-07-09T00:00:00,0-4yrs,0,0,0
912,2021-07-09T00:00:00,5-11yrs,0,0,0
913,2021-07-09T00:00:00,12-17yrs,0,0,0
914,2021-07-09T00:00:00,18-39yrs,0,0,0
915,2021-07-09T00:00:00,40-59yrs,0,0,0.04
916,2021-07-09T00:00:00,60+,0,0.04,0.15
917,2021-07-09T00:00:00,ALL,0,0.02,0.04
918,2021-07-10T00:00:00,0-4yrs,0,0,0
919,2021-07-10T00:00:00,5-11yrs,0,0,0
920,2021-07-10T00:00:00,12-17yrs,0,0,0
921,2021-07-10T00:00:00,18-39yrs,0,0,0
922,2021-07-10T00:00:00,40-59yrs,0,0,0.03
923,2021-07-10T00:00:00,60+,0,0.05,0.17
924,2021-07-10T00:00:00,ALL,0,0.02,0.04
925,2021-07-11T00:00:00,0-4yrs,0,0,0
926,2021-07-11T00:00:00,5-11yrs,0,0,0
927,2021-07-11T00:00:00,12-17yrs,0,0,0
928,2021-07-11T00:00:00,18-39yrs,0,0,0
929,2021-07-11T00:00:00,40-59yrs,0,0,0.04
930,2021-07-11T00:00:00,60+,0,0.04,0.18
931,2021-07-11T00:00:00,ALL,0,0.02,0.04
932,2021-07-12T00:00:00,0-4yrs,0,0,0
933,2021-07-12T00:00:00,5-11yrs,0,0,0
934,2021-07-12T00:00:00,12-17yrs,0,0,0
935,2021-07-12T00:00:00,18-39yrs,0,0,0
936,2021-07-12T00:00:00,40-59yrs,0,0,0.04
937,2021-07-12T00:00:00,60+,0,0.05,0.19
938,2021-07-12T00:00:00,ALL,0,0.02,0.04
939,2021-07-13T00:00:00,0-4yrs,0,0,0
940,2021-07-13T00:00:00,5-11yrs,0,0,0
941,2021-07-13T00:00:00,12-17yrs,0,0,0
942,2021-07-13T00:00:00,18-39yrs,0,0,0
943,2021-07-13T00:00:00,40-59yrs,0,0,0.04
944,2021-07-13T00:00:00,60+,0,0.04,0.19
945,2021-07-13T00:00:00,ALL,0,0.02,0.04
946,2021-07-14T00:00:00,0-4yrs,0,0,0
947,2021-07-14T00:00:00,5-11yrs,0,0,0
948,2021-07-14T00:00:00,12-17yrs,0,0,0
949,2021-07-14T00:00:00,18-39yrs,0,0,0
950,2021-07-14T00:00:00,40-59yrs,0,0,0.04
951,2021-07-14T00:00:00,60+,0,0.03,0.25
952,2021-07-14T00:00:00,ALL,0,0.01,0.05
953,2021-07-15T00:00:00,0-4yrs,0,0,0
954,2021-07-15T00:00:00,5-11yrs,0,0,0
955,2021-07-15T00:00:00,12-17yrs,0,0,0
956,2021-07-15T00:00:00,18-39yrs,0,0,0
957,2021-07-15T00:00:00,40-59yrs,0,0,0.04
958,2021-07-15T00:00:00,60+,0,0.03,0.24
959,2021-07-15T00:00:00,ALL,0,0.01,0.04
960,2021-07-16T00:00:00,0-4yrs,0,0,0
961,2021-07-16T00:00:00,5-11yrs,0,0,0
962,2021-07-16T00:00:00,12-17yrs,0,0,0
963,2021-07-16T00:00:00,18-39yrs,0,0,0
964,2021-07-16T00:00:00,40-59yrs,0,0,0.03
965,2021-07-16T00:00:00,60+,0,0.03,0.23
966,2021-07-16T00:00:00,ALL,0,0.01,0.04
967,2021-07-17T00:00:00,0-4yrs,0,0,0
968,2021-07-17T00:00:00,5-11yrs,0,0,0
969,2021-07-17T00:00:00,12-17yrs,0,0,0
970,2021-07-17T00:00:00,18-39yrs,0,0,0
971,2021-07-17T00:00:00,40-59yrs,0,0,0.04
972,2021-07-17T00:00:00,60+,0,0.03,0.26
973,2021-07-17T00:00:00,ALL,0,0.01,0.04
